_id,IncidentNum,ReportedDateTime,Location,WeaponUsed,RoughX,RoughY
147,182550010,9/12/2018 1:03,4327 N 26TH ST,"FIREARM,HANDGUN",2548698.07,405893.485
358,182500130,9/7/2018 17:45,5750 W FOND DU LAC AV,FIREARM,2538395.74,405985.855
596,182460176,9/3/2018 21:24,2841 W HIGHLAND BL,LETHAL CUTTING INSTRUMENT,2548574.205,387439.533
1213,182380099,8/26/2018 14:31,3210 W BROWN ST,FIREARM,2546808.304,391731.245
1261,182370183,8/25/2018 23:20,8601 W LANCASTER AV,"FIREARM,HANDGUN",2529521.387,411002.312
1413,182360040,8/24/2018 6:57,2541 N 15TH ST,HANDGUN,2552783.522,394664.536
1732,182320034,8/20/2018 5:10,2922 W VINE ST,FIREARM,2547896.848,391214.611
1883,182300128,8/18/2018 17:30,3127 W OKLAHOMA AV,FIREARM,2547564.846,366992.089
2170,182270097,8/15/2018 14:49,602 W CENTER ST,"FIREARM,HANDGUN",2556210.816,396034.961
2421,182240156,8/12/2018 20:22,1000 W BURLEIGH ST,FIREARM,2554713.074,398659.771
2438,182240119,8/12/2018 16:54,3165 N 20TH ST,HANDGUN,2551079.607,398890.371
2478,182240023,8/12/2018 1:53,7602 W MELVINA ST,FIREARM,2532300.982,402922.921
2673,182220028,8/10/2018 4:42,139 S 72ND ST,DRUGS/NARCOTICS/SLEEPING PILLS,2534081.433,382324.058
2804,182200092,8/8/2018 13:58,2614 N 35TH ST,FIREARM,2545801.227,395226.838
2915,182180164,8/6/2018 21:25,2656 N 5TH ST,FIREARM,2556599.884,395378.257
3225,182150015,8/3/2018 0:40,2660 N 36TH ST,HANDGUN,2545480.427,395216.587
3938,182060133,7/25/2018 17:04,2451 N 28TH ST,FIREARM,2548159.867,393961.223
5299,181910139,7/10/2018 16:45,952 W LINCOLN AV,PERSONAL WEAPON,2555409.124,372409.264
5605,181880030,7/7/2018 3:30,3265 N HOLTON ST,HANDGUN,2559668.45,399400.967
6260,181810009,6/30/2018 0:10,6330 W SILVER SPRING DR,HANDGUN,2537078.627,414442.013
6430,181780179,6/27/2018 22:36,2839 N 22ND ST,FIREARM,2550441.106,396645.288
6631,181770027,6/26/2018 4:06,2511 W NATIONAL AV,FIREARM,2549514.298,379378.478
6634,181770026,6/26/2018 3:29,2775 N 15TH ST,,2552766.07,395995.959
8041,181610139,6/10/2018 21:27,8616 W CONGRESS ST,FIREARM,2529166.587,406127.897
9169,181480085,5/28/2018 13:35,3540 N HUMBOLDT BL,FIREARM,2561656.135,401416.821
9218,181480155,5/27/2018 23:00,2610 S 8TH ST,LETHAL CUTTING INSTRUMENT,2556075.467,370531.137
9316,181460166,5/26/2018 22:49,4290 N 26TH ST,FIREARM,2548702.475,405038.01
9387,181460028,5/26/2018 3:15,2841 N 19TH ST,"FIREARM,HANDGUN",2551279.337,396648.22
9590,181430179,5/23/2018 22:59,7929 W BECKETT AV,FIREARM,2531112.54,407542.213
10085,181380059,5/18/2018 11:10,3926 W GOOD HOPE RD,HANDGUN,2544636.226,425262.007
10370,181360090,5/15/2018 1:00,6522 N 70TH ST,LETHAL CUTTING INSTRUMENT,2534327.711,420391.923
10429,181340076,5/14/2018 12:40,3574 N 11TH ST,FIREARM,2554366.214,401287.944
10453,181340021,5/14/2018 3:09,3842 N 25TH ST,,2548997.002,402625.954
10561,181320091,5/12/2018 20:22,7835 W PALMETTO AV,HANDGUN,2531779.063,410235.617
10618,181320019,5/12/2018 2:04,2071 S 13TH ST,FIREARM,2554121.084,374365.953
11365,181230107,5/3/2018 17:42,2630 W AUER AV,FIREARM,2548760.672,399280.95
12589,181110118,4/22/2018 1:30,2960 N 18TH ST,HANDG,2551586.447,397315.385
13055,181070014,4/17/2018 2:39,2219 W ORCHARD ST,HANDG/RIFLE,2550675.827,377092.717
13085,181060074,4/16/2018 15:48,1117 W BURNHAM ST,HANDG,2554812.939,375063.749
13092,181060068,4/16/2018 14:15,2428 W MONROE ST,HANDG,2549685.908,394964.625
13218,181050033,4/14/2018 23:41,3423 N 77TH ST,HANDG/KNIFE,2532015.284,400163.877
13290,181040020,4/14/2018 4:39,1522 S 11TH ST,HANDG,2554818.507,377203.309
13532,181010080,4/11/2018 13:48,6210 W SHERIDAN AV,HANDG,2537078.665,414092.568
13536,181010078,4/11/2018 13:31,3132 N 56TH ST,HANDG,2538872.917,398428.237
13862,180980025,4/8/2018 3:15,1133 N 18TH ST #3,FIRE,2551895.928,387453.241
14657,180890051,3/30/2018 11:04,2012 W BURLEIGH ST,HANDG,2551081.94,398638.992
15083,180850017,3/26/2018 5:31,9825 W CARMEN AV #REAR,HANDG,2524739.337,415531.858
15264,180830023,3/24/2018 3:56,1951 N 33RD ST,HANDG,2546495.391,391245.705
15471,180800111,3/21/2018 19:14,3126 N 92ND ST,GUN,2526983.872,398047.624
15895,180760090,3/17/2018 14:35,1702 N 7TH ST,GUN,2555898.996,390549.53
16061,180740172,3/15/2018 23:26,4260 N 27TH ST #1,HANDG,2548368.316,405037.957
16245,180730053,3/14/2018 13:10,1231 S 17TH ST,HANDG,2552410.687,378262.781
17000,180640100,3/5/2018 17:36,2111 S 15TH PL,HANDG,2553060.852,373697.747
17149,180630034,3/4/2018 5:29,3384 N 22ND ST,KNIFE/HANDS,2550411.462,399953.944
17506,180580167,2/27/2018 22:55,6622 N BOURBON ST #11,HANDG,2523187.114,420579.496
17758,180560003,2/24/2018 23:42,2735 N 41ST ST,HANDG,2543889.046,395846.037
18094,180510178,2/20/2018 22:19,3735 N 6TH ST,HANDG,2556018.972,402035.998
18423,180490030,2/18/2018 2:31,3620 N 3RD ST,HANDS,2557324.275,401347.719
18461,180480083,2/17/2018 16:29,2411 S 5TH PL,HANDG,2556953.936,372065.697
18696,180460013,2/15/2018 0:35,9253 N 75TH ST #G,HANDS,2532631.654,438041.317
20082,180290121,1/29/2018 18:50,3249 N 10TH ST,GUN,2554713.074,398659.771
20493,180250100,1/25/2018 16:08,2245 N 44TH ST,HANDG,2542807.566,392664.502
20756,180220167,1/22/2018 20:49,927 N 27TH ST,HANDG,2548621.346,386390.229
21834,180110153,1/11/2018 20:23,2801 N 41ST ST,HANDG,2543881.092,396506.87
22086,180090119,1/9/2018 19:03,3109 N 6TH ST,HANDG,2556086.42,398677.853
22677,173620042,1/2/2018 22:58,9838 W FOND DU LAC AV,,2524635.907,419985.566
22874,173650100,1/1/2018 1:56,5477 N 40TH ST,GUN,2544037.669,413244.878
24113,173530140,12/19/2017 21:52,4187 N 16TH ST,GUN,2552706.925,404610.784
24476,173500119,12/16/2017 18:38,2432 W AUER AV,RIFLE,2549753.756,399283.818
24771,173470070,12/13/2017 14:09,2640 N 24TH ST,HANDG,2549793.982,395308.232
25113,173440051,12/10/2017 9:43,3801 W NORTH AV,HANDG,2544869.999,393214.128
25193,173430088,12/9/2017 15:36,1002 S 22ND ST,HANDG,2550634.647,378960.941
25392,173410064,12/7/2017 14:12,8147 W THURSTON AV,GUN,2530689.416,415112.044
25763,173380021,12/4/2017 3:15,1424 W MINERAL ST,HANDG,2553731.333,379036.749
25907,173360113,12/2/2017 18:08,9020 N 95TH ST,HANDG,2525859.532,435433.014
26120,173340120,11/30/2017 17:53,3873 N 9TH ST,HANDG,2555022.059,402923.342
26252,173330100,11/29/2017 15:45,4652 N 42ND ST,HANDG,2543438.05,408142.95
26827,173280073,11/24/2017 16:26,1403 N 38TH ST,HANDG,2545066.163,388893.8
26960,173270049,11/23/2017 9:19,2757 N 36TH ST,HANDG,2545471.716,395885.674
27067,173260029,11/22/2017 6:34,4207 N 13TH ST,GUN,2553695.721,405509.496
27245,173240069,11/20/2017 17:52,2936 N 51ST ST,HANDG/RIFLE,2540418.636,397118.696
27334,173230130,11/19/2017 23:48,1542-B S 9TH ST #ALLEY,HANDG,2555571.34,377199.387
28148,173170007,11/13/2017 0:50,4777 N 29TH ST,HANDG,2547695.4,408552.162
29005,173090050,11/5/2017 5:55,2000 S 5TH ST,UNKNO/HANDS,2557170.97,374448.135
29507,173050052,11/1/2017 8:09,2912 N 5TH ST,HANDG,2556566.008,397343.728
29628,173040003,10/31/2017 0:01,2110 S 7TH ST,GUN,2556336.859,373756.838
29823,173020064,10/29/2017 8:57,6039 N TEUTONIA AV,HANDG,2546742.931,417283.993
29902,173010094,10/28/2017 15:30,1849 W VILLARD AV #ALLEY,HANDG,2551917.862,411980.72
30220,172980112,10/25/2017 17:27,2362 N 45TH ST,GUN/FIRE,2542476.637,393158.89
32938,172740012,10/1/2017 2:27,4051 W AUER AV,GUN,2544158.353,399170.812
32993,172730073,9/30/2017 14:27,6800 W HOPE AV,HANDG,2534994.153,404999.174
33269,172710038,9/28/2017 7:42,1711 W GRANT ST #2,FIRE,2552499.355,373031.323
33659,172680010,9/25/2017 0:57,5174 N 40TH ST,HANDG,2544054.124,411279.017
33681,172670147,9/24/2017 20:23,2934 N 39TH ST,HANDG,2544495.991,397190.698
33935,172650120,9/22/2017 15:36,2947 N 40TH ST,GUN,2544183.138,397182.178
34609,172600152,9/17/2017 19:51,8910 N 95TH ST,HANDG,2525859.532,435433.014
34711,172600010,9/17/2017 0:44,2302 W STATE ST,GUN,2550249.03,387006.907
34832,172580169,9/15/2017 21:26,9217 N 75TH ST,HANDG,2532631.654,438041.317
35310,172540162,9/11/2017 23:53,2416 N 25TH ST,HANDG,2549154.828,393966.885
35811,172500102,9/7/2017 19:19,3030 N 54TH ST,HANDG,2539467.196,397773.597
36096,172480005,9/4/2017 23:43,6001 N TEUTONIA AV,HANDG/RIFLE,2546742.931,417283.993
36473,172440080,9/1/2017 11:47,2908 N OAKLAND AV,HANDG,2564327.41,397490.629
37277,172380020,8/26/2017 1:45,626 S 5TH ST,HANDG,2557018.531,380640.219
37552,172350141,8/23/2017 18:00,3056 N 40TH ST,HANDG,2544173.463,397844.527
37697,172340117,8/22/2017 15:16,7815 W VILLARD AV,HANDS,2532013.434,411736.184
37916,172330026,8/21/2017 1:55,146 E JUNEAU AV,HANDG,2558013.995,388103.157
38053,172320031,8/20/2017 1:49,800 W BECHER ST,HANDG,2555958.835,373747.1
38639,172270101,8/15/2017 21:50,4750 N 48TH ST,GUN,2541260.266,407800.161
38668,172270120,8/15/2017 17:50,5190 N 40TH ST,KNIFE,2544054.124,411279.017
38943,172250051,8/13/2017 7:31,7825 W HAMPTON AV #4,HANDS,2531899.203,409080.306
39079,172230191,8/11/2017 22:25,1510 S 25TH ST,KNIFE,2549566.521,377061.767
39207,172220167,8/10/2017 22:24,4475 N HOPKINS ST #10,KNIFE,2545687.89,406550.96
39314,172220012,8/10/2017 1:17,2509 N 39TH ST,HANDG,2544533.411,394532.542
39841,172180025,8/6/2017 1:30,4711 W HOYT PL,HANDS,2541675.949,403130.697
39963,172170023,8/5/2017 2:58,2978 N MOTHER SIMPSON WA,GUN,2554690.927,397317.235
40009,172160066,8/4/2017 17:48,2378 N TEUTONIA AV,HANDG,2553704.429,393351.264
40500,172120203,7/31/2017 23:08,8130 W BENDER AV,HANDG,2531012.384,419020.782
40507,172120188,7/31/2017 22:08,4855 W CONGRESS ST,HANDG,2541269.934,406463.151
40956,172090135,7/28/2017 13:42,101 E MITCHELL ST,HANDS,2558699.488,375942.307
41030,172080207,7/27/2017 22:06,2971 N 74TH ST,GUN,2533098.476,396966.415
41734,172030130,7/22/2017 18:09,3622 N 23RD ST,HANDG,2550018.937,401709.984
42350,171980129,7/17/2017 16:45,2215 W OKLAHOMA AV,KNIFE,2550534.517,367048.732
42550,171960171,7/15/2017 22:36,3700 N 14TH ST,HANDG,2553374.468,402187.054
42685,171950129,7/14/2017 18:09,9006 W SILVER SPRING DR,HANDG,2527740.11,414279.766
43154,171920036,7/11/2017 4:20,3011 N 12TH ST,GUN,2553942.776,397996.522
43541,171890009,7/8/2017 1:23,5600 N 95TH ST,HANDG,2525714.453,414215.623
43728,171870105,7/6/2017 15:19,3273 N 12TH ST,HANDG,2554049.989,399660.557
44074,171840144,7/4/2017 1:06,3648 N 19TH ST,HANDG,2551754.49,401751.946
44186,171840029,7/3/2017 2:23,2128 S 28TH ST,UNKNO/FIRE,2548506.836,373667.984
44790,171790042,6/28/2017 9:07,5624 N 94TH ST,HANDG,2526067.933,414226.931
44864,171780097,6/27/2017 15:16,3202 W CENTER ST,GUN/HANDG,2546703.678,395916.748
45079,171760132,6/25/2017 18:37,2678 N 39TH ST,HANDG,2544525.489,395192.881
45994,171700008,6/19/2017 0:25,6325 N 76TH ST,GUN,2532303.736,418034.616
46212,171680022,6/17/2017 3:34,3644 N 36TH ST,HANDG,2545376.204,401212.633
46250,171670148,6/16/2017 19:42,1206 W WRIGHT ST,FIRE,2553989.887,394672.229
46324,171670028,6/16/2017 3:17,2720 W MC KINLEY BL,HANDG,2548553.554,388442.703
46457,171650208,6/14/2017 23:11,1315 N 33RD ST,HANDG,2546543.09,388391.225
46992,171620011,6/11/2017 0:42,3201 N RICHARDS ST,HANDG,2559006.592,399390.165
47046,171610082,6/10/2017 13:59,2840 N 22ND ST,HANDG,2550441.106,396645.288
47272,171590098,6/8/2017 14:59,6651 N 55TH ST,HANDG,2538949.504,420172.443
47278,171590089,6/8/2017 13:53,3923 N 19TH ST,HANDG,2551732.804,403296.462
47803,171550074,6/4/2017 11:37,5226-A N 38TH ST,HANDS,2544688.124,411919.671
47903,171530163,6/3/2017 12:27,2849-A N PALMER ST,HANDG,2558562.352,396736.043
47919,171540153,6/3/2017 9:59,3326 N PALMER ST,FIRE,2558529.743,400038.943
48287,171510009,5/31/2017 1:01,1643 S 2ND ST,GUN,2558255.134,376607.366
48536,171480178,5/28/2017 21:39,4747 N HOPKINS ST,HANDG,2545012.608,408572.97
48565,171480133,5/28/2017 17:28,4811 N TEUTONIA AV,HANDG,2548337.553,409297.52
48666,171470174,5/27/2017 22:44,3030 N 54TH ST,HANDG,2539467.196,397773.597
49108,171440077,5/24/2017 12:31,4706 W BRENTWOOD AV,GUN,2541338.194,420349.526
49437,171410177,5/21/2017 21:02,1310 W CLEVELAND AV,DRUGS,2554136.745,369718.038
49949,171370133,5/17/2017 16:11,3350 N 38TH ST,,2544776.428,399959.844
50298,171350003,5/14/2017 23:50,2475 W GARFIELD AV,HANDG,2549503.827,392794.125
50404,171340014,5/14/2017 1:02,3575 N 13TH ST,GUN,2553708.848,401277.723
50732,171300201,5/11/2017 9:00,2507 N 38TH ST,HANDG,2544852.181,394540.211
52814,171120063,4/22/2017 14:22,2448 N 28TH ST,HANDG,2548159.867,393961.223
53651,171040128,4/14/2017 20:18,6124 N 38TH ST,HANDG,2544631.346,418108.302
54194,171000002,4/9/2017 23:34,8051 W BECKETT AV,KNIFE,2530947.623,407808.7
54309,170980109,4/8/2017 23:03,4260 N 29TH ST,HANDG,2547707.777,405277.333
54984,170910092,4/1/2017 14:10,2438 W HOPKINS ST,HANDG,2549743.028,400267.535
55250,170880130,3/29/2017 19:19,4209 W SILVER SPRING DR,HANDG,2543394.07,414568.088
55471,170860083,3/27/2017 15:50,7512 W CARMEN AV,KNIFE,2532689.411,415740.445
55523,170850115,3/26/2017 22:42,2600 W MEDFORD AV,HANDG,2548845.848,394812.716
55952,170810058,3/22/2017 14:00,2315 W CHERRY ST,SHTGN,2550209.47,389482.031
56201,170780128,3/19/2017 22:23,3125 N 49TH ST,HANDG,2541085.951,398454.619
56806,170700076,3/11/2017 19:00,9609 W GOODRICH AV,HANDG,2525316.979,431932.463
56870,170700004,3/11/2017 0:28,2830 N 37TH ST,HANDG,2545143.197,396540.618
57246,170660016,3/7/2017 3:31,2343 S 9TH ST,HANDG,2555730.905,372415.747
58200,170550058,2/24/2017 14:06,2631 N 57TH ST,HANDG,2538557.683,395391.56
58257,170540105,2/23/2017 18:12,5015 W FAIRMOUNT AV,HANDG,2540703.968,410501.699
59077,170470080,2/16/2017 18:47,4458 N 64TH ST,HANDG,2536321.903,406366.433
59478,170440023,2/13/2017 6:25,2400 W GREENFIELD AV,HANDG,2549933.438,377443.688
60270,170360100,2/5/2017 14:57,3806 N 24TH PL,HANDG,2549312.002,402626.161
60584,170320110,2/1/2017 20:47,2546 N 7TH ST,GUN,2555856.041,394698.67
60627,170320043,2/1/2017 10:46,3200 W NORTH AV,HANDG,2546738.791,393257.952
60726,170310018,1/31/2017 5:57,726 S 12TH ST,HANDG,2554383.332,380186.789
61027,170270086,1/27/2017 17:20,5728 N 95TH ST,KNIFE,2525718.814,414888.004
61189,170250086,1/25/2017 18:31,8029 W BEECHWOOD AV,HANDG,2530966.562,422671.928
61414,170230170,1/23/2017 20:20,2819 S 12TH ST,HANDG,2554467.786,369041.277
61836,170200008,1/20/2017 1:00,2100 W HOPKINS ST,HANDG,2550694.889,399286.536
62630,170110109,1/11/2017 23:50,2875 N 57TH ST,HANDG,2538610.566,396423.006
62993,170080016,1/8/2017 1:42,5932 N 76TH ST,HANDG,2532323.596,416396.283
63058,170070004,1/7/2017 0:03,7424 N 60TH ST,HANDG,2537609.951,426233.922
63231,170050036,1/5/2017 9:04,1811 N 27TH ST,BBBAT,2548538.241,390711.172
63443,170030016,1/3/2017 7:10,2313 N 41ST ST,HANDG,2543923.226,393190.563
63641,170010043,1/1/2017 4:59,7420 W VILLARD AV,,2533086.2,411741.921
63756,163650132,12/30/2016 22:15,2976 N 6TH ST,HANDG,2556189.996,397339.678
64172,163610084,12/26/2016 13:44,604 N 39TH ST,HANDG,2544628.37,384705.543
64215,163610023,12/26/2016 2:15,3873 N 41ST ST,HANDG,2543799.705,402758.521
64339,163590004,12/24/2016 4:00,3319 N 15TH ST,GUN,2553059.328,400113.826
64685,163550001,12/20/2016 9:00,5241 N 31ST ST,GUN,2546965.648,411951.651
64738,163540073,12/19/2016 14:11,600 W ROGERS ST,HANDS,2556686.731,374430.182
64829,163530026,12/18/2016 11:42,3623 N 14TH ST #ALLEY,GUN,2553376.196,401741.54
64897,163520017,12/17/2016 0:42,710 W CLEVELAND AV,HANDG,2556408.219,369782.626
65274,163470086,12/12/2016 17:47,5541 N 35TH ST #LWR,HANDG/SHTGN,2545647.938,413943.818
65303,163470037,12/12/2016 10:45,1727 N 5TH ST,HANDG,2556661.862,390559.728
65405,163450128,12/10/2016 20:55,5237 N 35TH ST #4,BOTTL,2545658.143,411937.551
65674,163430008,12/8/2016 1:33,10745 W APPLETON AV,HANDG,2521730.852,416858.51
65688,163420155,12/7/2016 21:29,5640 N 36TH ST,HANDG,2545310.995,414570.563
66595,163340066,11/29/2016 11:20,925 S 19TH ST,HANDS,2551702.592,379598.095
66809,163320136,11/27/2016 19:07,2148 N 41ST ST,HANDG,2543941.04,392046.216
68122,163210103,11/16/2016 15:53,4433 N 68TH ST,HANDG,2534982.472,406333.377
68320,163190146,11/14/2016 21:04,7470 W GLENBROOK RD,HANDG,2533961.406,439347.804
68661,163170008,11/12/2016 0:53,2441-A N WEIL ST,HANDG,2561395.349,394132.604
68889,163150025,11/10/2016 3:20,5632 W PHILIP PL,GUN,2538995.586,400431.209
69569,143350015,11/4/2016 10:04,5715 W CAPITOL DR,HANDG,2538705.414,403753.801
70021,163050061,10/31/2016 10:38,1401 S 7TH ST,HANDG,2556334.277,377610.541
70510,163000142,10/27/2016 0:20,4218 N 16TH ST,,2552708.313,405517.273
70543,163000060,10/26/2016 16:04,4225 N 51ST BL #LOWER,GUN,2540340.441,405087.086
70619,162990192,10/25/2016 21:20,1826 W CAPITOL DR,HANDG,2552054.838,403927.54
70752,162990010,10/24/2016 22:50,1822 N ARLINGTON PL,HANDS,2562606.991,391392.292
70802,162980098,10/24/2016 15:00,1031-A W WRIGHT ST,HANDG,2554732.851,394682.756
70809,162980086,10/24/2016 13:38,3226 N 24TH ST,HANDG,2549753.756,399283.818
70812,162980100,10/24/2016 13:21,3500 W SILVER SPRING DR,HANDG,2545644.461,414575.327
70997,162970011,10/23/2016 0:04,3814 N 38TH ST,HANDG,2544722.762,402446.733
71235,162940145,10/21/2016 1:10,2434 N BUFFUM ST,HANDG,2559420.753,394099.359
71385,162920176,10/19/2016 21:44,3959 N 70TH ST,HANDG,2534388.822,402854.812
71967,162890182,10/15/2016 21:46,6609 W LISBON AV,HANDG,2535969.659,396992.652
71980,162890145,10/15/2016 17:53,2435 N 38TH ST,HANDG,2544861.06,393879.426
72310,162870086,10/13/2016 12:16,215 N 38TH ST,HANDG,2545047.768,383043.428
72427,162860062,10/12/2016 12:34,4246 N 21ST ST,GUN,2550696.81,405601.331
72867,162830028,10/9/2016 2:30,5219 W HAMPTON AV,HANDG,2539998.669,409153.734
72876,162830014,10/9/2016 0:52,4247 N 27TH ST #REAR,GUN,2548368.316,405037.957
72989,162810164,10/7/2016 21:31,4039 N 19TH PL,HANDG,2551395.377,403930.707
73039,162810104,10/7/2016 13:48,2451 W FOND DU LAC AV,HANDG,2549452.957,394744.93
73151,162800083,10/6/2016 14:36,2443 N 32ND ST,GUN,2546729.176,393927.615
73303,162780148,10/5/2016 2:11,4028 N 24TH ST,KNIFE,2549707.783,403935.213
73730,162750085,10/1/2016 16:42,2429 W BECHER ST,HANDG,2549978.753,373682.305
73903,162730154,9/29/2016 21:53,3362 N 37TH ST,HANDG,2545095.256,399968.689
74111,162720003,9/28/2016 0:31,1911 W FAIRMOUNT AV,HANDG,2551675.657,410745.94
74463,162690073,9/25/2016 10:46,2621 W MICHIGAN ST #1,HANDG,2549018.052,384887.272
76266,162540144,9/10/2016 17:38,3448 N 1ST ST,UNKNO,2558116.784,400698.747
76587,162510111,9/7/2016 21:52,2800 N 27TH ST,HANDG/RIFLE,2548459.695,396623.341
77622,162420106,8/29/2016 12:39,2202 W KEEFE AV,HANDG,2550394.62,401295.585
77683,162420010,8/29/2016 0:38,1710 N PULASKI ST,KNIFE,2562608.937,391146.469
77788,162400132,8/28/2016 0:35,232 E WRIGHT ST,HANDG,2558838.981,394749.915
77894,162400008,8/27/2016 0:45,1914 W MEINECKE AV,GUN,2551473.271,393984.163
78067,162380129,8/25/2016 17:34,650 N 29TH ST,GUN,2547939.541,384865.847
78576,162350015,8/22/2016 0:37,2021 W HADLEY ST,HANDG,2550937.474,396650.363
78976,162310132,8/18/2016 18:39,3006 S 27TH ST,HANDG,2548935.549,367971.072
79306,162290075,8/16/2016 4:17,3911 N 24TH PL,HANDG,2549304.995,403303.214
79460,162280004,8/14/2016 23:13,2247 S 16TH ST,BLUNT,2552804.704,373032.108
79498,162270140,8/14/2016 16:22,2730 W LISBON AV,HANDG,2548538.241,390711.172
79628,162260133,8/13/2016 22:04,2826 W LISBON AV,KITUT,2548220.831,390753.451
79640,162260112,8/13/2016 19:46,4614 N 71ST ST,NONE,2533943.559,407622.429
79712,162260019,8/13/2016 2:44,4001 W FOND DU LAC AV,HANDG,2544143.797,400137.709
79719,162260011,8/13/2016 1:09,1012 N 23RD ST,GUN,2550249.03,387006.907
79751,162250137,8/12/2016 18:01,3135 N SHERMAN BL,GUN,2543068.417,398484.224
80235,162220048,8/9/2016 7:47,2650 N 50TH ST,HANDG,2540781.307,395118.222
80254,162220022,8/9/2016 3:37,4422 N 36TH ST,HANDG,2545350.237,406543.481
80432,162200134,8/7/2016 21:08,425 W CHAMBERS ST,HANDG,2556947.819,398033.302
80631,162180193,8/5/2016 23:07,1903 N 29TH ST,HANDG,2547896.848,391214.611
80656,162180078,8/5/2016 20:00,4053 N 24TH PL,HANDG,2549298.443,403936.193
81220,162140002,8/1/2016 0:05,8329 W COURTLAND AV,HANDG,2529950.936,408091.086
81350,162120137,7/30/2016 20:46,9220 N 75TH ST,,2532631.654,438041.317
82150,162050163,7/23/2016 23:26,3114 N SHERMAN BL,HANDG,2543068.417,398484.224
82272,162050006,7/23/2016 0:28,2554 N 5TH ST,KNIFE,2556611.357,394718.03
82491,162030043,7/21/2016 6:25,4911 N 84TH ST,GUN,2529799.201,409724.388
82778,162000127,7/18/2016 19:43,618 W KEEFE AV,HANDG,2556094.788,401189.86
82907,161990123,7/17/2016 17:20,1101 W ATKINSON AV,HANDG/GUN,2554362.894,402155.255
82941,161990083,7/17/2016 12:21,3536 N 26TH ST,HANDG,2548736.977,401301.096
83196,161960143,7/15/2016 1:51,6030 W GREEN TREE RD,HANDG,2537609.403,422451.948
83318,161950185,7/13/2016 23:19,2818 N 33RD ST #A,HANDG,2546379.313,396572.159
83321,161950184,7/13/2016 23:01,2614 N 28TH ST,GUN,2548143.589,395270.706
83755,161920017,7/10/2016 1:58,4747 N HOPKINS ST,HANDG,2545012.608,408572.97
83768,161910172,7/9/2016 22:57,2774 N 7TH ST,HANDG,2555830.768,396029.832
84038,161890058,7/7/2016 10:00,2813 N 17TH ST,HANDS,2551917.692,396657.877
84624,161840119,7/2/2016 17:57,3605 N 3RD ST,HANDG,2557324.275,401347.719
85198,161800034,6/28/2016 2:47,2805 W CAPITOL DR #4,HANDG,2548039.086,403934.746
85362,161780141,6/26/2016 23:59,1824 W STATE ST,KNIFE,2551902.483,387046.654
85702,161760001,6/23/2016 23:49,169 N 67TH ST,HANDG,2535758.958,382594.078
86379,161710043,6/19/2016 8:27,4131 N 49TH ST,HANDG/SHTGN,2540969.962,404443.272
86733,161680025,6/16/2016 2:59,5271 N SHERMAN BL,HANDG,2542996.808,411888.492
86771,161670139,6/15/2016 18:49,1944 N 26TH ST,HANDG,2548862.808,391222.592
87222,161630082,6/11/2016 11:35,2464 N 5TH ST,HANDG,2556622.838,394057.426
87257,161630037,6/11/2016 4:12,3601 N 5TH ST,KNIFE,2556686.778,401335.838
87262,161630031,6/11/2016 3:17,217 N 34TH ST,BLUNT,2546343.715,383037.73
87593,161600024,6/8/2016 2:13,1744 N 18TH ST,HANDG,2551846.467,390669.218
87713,161590033,6/7/2016 5:48,2213 S 15TH PL,GUN,2553057.774,373032.758
88094,161560042,6/4/2016 5:40,4167 N 21ST ST,GUN/HANDG,2550701.134,404501.006
89053,161480032,5/27/2016 5:04,6339 W APPLETON AV,FIRE/GUN,2536624.254,398115.856
89239,161460062,5/25/2016 11:27,2476 N SHERMAN BL,HANDG,2543132.618,393836.706
89436,161440146,5/23/2016 19:44,3129 N 24TH PL,SHTGN,2549423.32,398633.016
89653,161430029,5/22/2016 2:59,7937 N 94TH ST,HANDG,2525768.536,429438.074
90517,161350074,5/14/2016 12:16,2833 N RICHARDS ST,HANDG,2559040.551,396743.51
91441,161260133,5/5/2016 20:23,2405 N 15TH ST,GUN,2552790.578,393998.409
91951,161210103,4/30/2016 17:47,5874 N 64TH ST,HANDG,2536336.824,415767.703
92004,161210035,4/30/2016 1:32,1630 W BOW ST,KNIFE,2552687.251,376898.525
92129,161190104,4/28/2016 22:17,2545 N 38TH ST,HANDG,2544852.181,394540.211
92228,161180126,4/27/2016 23:25,5962 N 68TH ST,HANDG,2534999.183,416420.056
92614,161150137,4/24/2016 18:36,3900 W GOOD HOPE RD,HANDG,2544636.226,425262.007
92674,161150056,4/24/2016 9:02,3714 N MARTIN L KING JR DR,,2555702.005,402081.132
93065,161100105,4/20/2016 17:49,3205 N 10TH ST,HANDG,2554713.074,398659.771
93301,161090145,4/18/2016 20:03,1476 N 18TH ST,HANDG,2552019.236,389264.684
93406,161080165,4/17/2016 22:21,2905 W MT VERNON AV,KNIFE,2547963.172,383466.536
93413,161080159,4/17/2016 21:10,4960 N 36TH ST,HANDG,2545351.041,409924.312
94114,161020090,4/11/2016 14:50,4001 N GREEN BAY AV,RIFLE/HANDG,2554860.43,403936.02
94881,160940068,4/3/2016 14:34,1625 N 38TH ST,HANDG,2544824.238,389892.933
95116,160920041,4/1/2016 7:10,424 W CHERRY ST,HANDG,2557068.535,389582.078
95310,160900071,3/30/2016 12:48,8129 W VILLARD AV,HANDG,2530883.71,411702.439
95790,160850128,3/25/2016 22:50,1021 W CONCORDIA AV,HANDG,2554703.822,400128.771
